Algorithm,Iterations,Dataset,Learning Rate,Training Calibration Error,Testing Calibration Error,Testing Calibration Error (Ergodic)
OGD-OGD,10,AdultIncome,0.9+0.9,0.03413447012691373,0.06368720376303515,0.0007524067965784663
OGD-OGD,13,AdultIncome,0.9+0.9,0.026618493446928838,0.04974660855301121,0.0005901955225646105
OGD-OGD,16,AdultIncome,0.9+0.9,0.026618493446928838,0.04410891781456692,0.0005338186151801676
OGD-OGD,19,AdultIncome,0.9+0.9,0.026618493446928838,0.04410891781456692,0.0005338186151801676
OGD-OGD,22,AdultIncome,0.9+0.9,0.02414423963816962,0.04410891781456692,0.0005263111205447722
OGD-OGD,25,AdultIncome,0.9+0.9,0.020086973517149966,0.04410891781456692,0.000514000377188494
OGD-OGD,28,AdultIncome,0.9+0.9,0.016097666612606615,0.04410891781456692,0.0005018958388105884
OGD-OGD,31,AdultIncome,0.9+0.9,0.015320621068996584,0.04410891781456692,0.0004935105547043264
OGD-OGD,34,AdultIncome,0.9+0.9,0.015320621068996584,0.04410891781456692,0.0004876265543108775
OGD-OGD,37,AdultIncome,0.9+0.9,0.015320621068996584,0.04410891781456692,0.0004834568512012347
OGD-OGD,40,AdultIncome,0.9+0.9,0.015320621068996584,0.04410891781456692,0.00048047998353139594
OGD-OGD,43,AdultIncome,0.9+0.9,0.015320621068996584,0.04410891781456692,0.000478342928884701
OGD-OGD,46,AdultIncome,0.9+0.9,0.015320621068996584,0.04410891781456692,0.0004768024709394083
OGD-OGD,49,AdultIncome,0.9+0.9,0.015320621068996584,0.04410891781456692,0.0004756887035585451
OGD,1,AdultIncome,0.8+0,0.124974097558954,0.1290402784684237,0.001290402784684237
OGD,4,AdultIncome,0.8+0,0.03518128581647392,0.04124939496345043,0.0005785830379868461
OGD,7,AdultIncome,0.8+0,0.02001776380703112,0.03679761312779712,0.0004713929504631413
OGD,10,AdultIncome,0.8+0,0.01105712084424949,0.03679761312779712,0.0004713929504631413
OGD,13,AdultIncome,0.8+0,0.006941135895961526,0.03679761312779712,0.0004713929504631413
OGD,16,AdultIncome,0.8+0,0.00495215818041054,0.03679761312779712,0.0004713929504631413
OGD,19,AdultIncome,0.8+0,0.004285783529674663,0.03679761312779712,0.00046236341074921646
OGD,22,AdultIncome,0.8+0,0.0037843068910060713,0.03679761312779712,0.00046236341074921646
OGD,25,AdultIncome,0.8+0,0.003565448345137398,0.03679761312779712,0.00046236341074921646
OGD,28,AdultIncome,0.8+0,0.0034528989603217495,0.03679761312779712,0.0004608513631350886
OGD,31,AdultIncome,0.8+0,0.003386464256005315,0.03679761312779712,0.0004608513631350886
OGD,34,AdultIncome,0.8+0,0.0033524862529380234,0.03679761312779712,0.0004608513631350886
OGD,37,AdultIncome,0.8+0,0.00333965903400759,0.03679761312779712,0.00046072151764725843
OGD,40,AdultIncome,0.8+0,0.0033307584492792202,0.03679761312779712,0.00046072151764725843
OGD,43,AdultIncome,0.8+0,0.003326202008035077,0.03679761312779712,0.00046072151764725843
OGD,46,AdultIncome,0.8+0,0.003324481133729974,0.03679761312779712,0.00046070409054368847
OGD,49,AdultIncome,0.8+0,0.003323286807856231,0.03679761312779712,0.00046070409054368847
Hedge,1,AdultIncome,0.8+0,0.124974097558954,0.1290402784684237,0.001290402784684237
Hedge,4,AdultIncome,0.8+0,0.07147649901709148,0.05575587606285762,0.0009255348919065473
Hedge,7,AdultIncome,0.8+0,0.04495171014081745,0.04780034937171976,0.0007446287561650334
Hedge,10,AdultIncome,0.8+0,0.0376348793308943,0.04780034937171976,0.0006545477822213787
Hedge,13,AdultIncome,0.8+0,0.03179388415875701,0.04780034937171976,0.0006545477822213787
Hedge,16,AdultIncome,0.8+0,0.02986334365861724,0.04780034937171976,0.000635910230836859
Hedge,19,AdultIncome,0.8+0,0.028796344103117107,0.04780034937171976,0.0006283030348018313
Hedge,22,AdultIncome,0.8+0,0.028063350122036,0.04780034937171976,0.0006283030348018313
Hedge,25,AdultIncome,0.8+0,0.027788103201591634,0.04780034937171976,0.0006263114559003109
Hedge,28,AdultIncome,0.8+0,0.027603810927400527,0.04780034937171976,0.0006263114559003109
Hedge,31,AdultIncome,0.8+0,0.027540104424042502,0.04780034937171976,0.0006254960185418473
Hedge,34,AdultIncome,0.8+0,0.02749026579720997,0.04780034937171976,0.0006254960185418473
Hedge,37,AdultIncome,0.8+0,0.027473121518452118,0.04780034937171976,0.0006253250320618214
Hedge,40,AdultIncome,0.8+0,0.027460064077033764,0.04780034937171976,0.0006253250320618214
Hedge,43,AdultIncome,0.8+0,0.02745557106822471,0.04780034937171976,0.000625280210309182
Hedge,46,AdultIncome,0.8+0,0.027452607810534647,0.04780034937171976,0.000625280210309182
Hedge,49,AdultIncome,0.8+0,0.027451114546541956,0.04780034937171976,0.000625265523237213
Prod,1,AdultIncome,0.8+0,0.124974097558954,0.1290402784684237,0.001290402784684237
Prod,4,AdultIncome,0.8+0,0.06074393784203564,0.05515498093817339,0.0008523359617342713
Prod,7,AdultIncome,0.8+0,0.030011029862618745,0.05515498093817339,0.0006545730363463561
Prod,10,AdultIncome,0.8+0,0.022345083902063165,0.05515498093817339,0.0006313126707483071
Prod,13,AdultIncome,0.8+0,0.017265646050850576,0.05515498093817339,0.0006159004069442449
Prod,16,AdultIncome,0.8+0,0.015466814192933111,0.05515498093817339,0.0006104423086378037
Prod,19,AdultIncome,0.8+0,0.01425714158017173,0.05515498093817339,0.0006067718643936682
Prod,22,AdultIncome,0.8+0,0.013653266500609914,0.05515498093817339,0.0006049395588701965
Prod,25,AdultIncome,0.8+0,0.013404596157554993,0.05515498093817339,0.0006040087171743618
Prod,28,AdultIncome,0.8+0,0.013254273473441238,0.05515498093817339,0.0006037289158874822
Prod,31,AdultIncome,0.8+0,0.01317758549793504,0.05515498093817339,0.000603486624397529
Prod,34,AdultIncome,0.8+0,0.013150315557176225,0.05515498093817339,0.0006034134819995345
Prod,37,AdultIncome,0.8+0,0.0131294157661949,0.05515498093817339,0.0006033500668930818
Prod,40,AdultIncome,0.8+0,0.013118718587231239,0.05515498093817339,0.0006033176090209753
Prod,43,AdultIncome,0.8+0,0.013115037967669205,0.05515498093817339,0.000603306441115921
Prod,46,AdultIncome,0.8+0,0.01311223447433181,0.05515498093817339,0.0006032979346275743
Prod,49,AdultIncome,0.8+0,0.013111269750852401,0.05515498093817339,0.0006032950074192498
GD,1,AdultIncome,0.8+0,0.12607236105930622,0.1290402784684237,0.001290402784684237
GD,4,AdultIncome,0.8+0,0.18579710721538406,0.11971158627548488,0.0012904027846842364
GD,7,AdultIncome,0.8+0,0.1220735663143935,0.09026442565887617,0.0012706203878667327
GD,10,AdultIncome,0.8+0,0.18286121711374712,0.12113250084535071,0.0015793011397314783
GD,13,AdultIncome,0.8+0,0.21483710354842941,0.15353163256107413,0.0019032924568887124
GD,16,AdultIncome,0.8+0,0.008862364789257735,0.08271175203049894,0.0008659704956074919
GD,19,AdultIncome,0.8+0,0.010391946799282042,0.08271175203049894,0.0008659704956074919
GD,22,AdultIncome,0.8+0,0.011940415308946458,0.08271175203049894,0.0008753100579766529
GD,25,AdultIncome,0.8+0,0.013324186703553858,0.08271175203049894,0.0008795087607471005
GD,28,AdultIncome,0.8+0,0.013717792789131177,0.08271175203049894,0.0008807030584240282
GD,31,AdultIncome,0.8+0,0.014074408637888154,0.08271175203049894,0.000881314538834615
GD,34,AdultIncome,0.8+0,0.014156953816846188,0.08271175203049894,0.000882018964267611
GD,37,AdultIncome,0.8+0,0.014252045863005847,0.08271175203049894,0.0008822193341685522
GD,40,AdultIncome,0.8+0,0.014278372473474738,0.08271175203049894,0.0008824039950692595
GD,43,AdultIncome,0.8+0,0.014302074591489957,0.08271175203049894,0.0008824460156831093
GD,46,AdultIncome,0.8+0,0.01430817505442911,0.08271175203049894,0.0008824944234302642
GD,49,AdultIncome,0.8+0,0.014314709730083062,0.08271175203049894,0.0008825142512434995
OGD,1,AdultIncome,0.85+0,0.124974097558954,0.1290402784684237,0.001290402784684237
OGD,4,AdultIncome,0.85+0,0.0267580559414388,0.03849588936012206,0.00049393088442381
OGD,7,AdultIncome,0.85+0,0.00819392913791903,0.03849588936012206,0.00049393088442381
OGD,10,AdultIncome,0.85+0,0.004103334724226145,0.03849588936012206,0.00041006026453418857
OGD,13,AdultIncome,0.85+0,0.0013534956254126077,0.03849588936012206,0.0004472773031524741
OGD,16,AdultIncome,0.85+0,0.0032501815442122933,0.03849588936012206,0.00041587899680428614
OGD,19,AdultIncome,0.85+0,0.008845874419510196,0.03849588936012206,0.000498377325153564
OGD,22,AdultIncome,0.85+0,0.001738806728978773,0.03849588936012206,0.0004261869762101284
OGD,25,AdultIncome,0.85+0,0.002798150928409667,0.03849588936012206,0.0004571302376871354
OGD,28,AdultIncome,0.85+0,9.936217952132459e-05,0.03849588936012206,0.00043808501484946834
OGD,31,AdultIncome,0.85+0,0.00028423966528686985,0.03849588936012206,0.00043808501484946834
OGD,34,AdultIncome,0.85+0,0.0001323950335443158,0.03849588936012206,0.00043808501484946834
OGD,37,AdultIncome,0.85+0,1.2170347813070546e-05,0.03849588936012206,0.00043808501484946834
OGD,40,AdultIncome,0.85+0,0.00010353244968015594,0.03849588936012206,0.00043733998301162655
OGD,43,AdultIncome,0.85+0,0.00013954973404345093,0.03849588936012206,0.00043899786834787326
OGD,46,AdultIncome,0.85+0,9.75094979390905e-06,0.03849588936012206,0.0004379795978574829
OGD,49,AdultIncome,0.85+0,1.9294512591711737e-05,0.03849588936012206,0.00043791450821341435
Hedge,1,AdultIncome,0.85+0,0.124974097558954,0.1290402784684237,0.001290402784684237
Hedge,4,AdultIncome,0.85+0,0.06471969506269822,0.05963481142555409,0.0008794516865300989
Hedge,7,AdultIncome,0.85+0,0.03073929353781496,0.05963481142555409,0.0007015810723380192
Hedge,10,AdultIncome,0.85+0,0.01904528506239544,0.05963481142555409,0.0006660985743078318
Hedge,13,AdultIncome,0.85+0,0.011708304345354558,0.05963481142555409,0.0006380119067143843
Hedge,16,AdultIncome,0.85+0,0.006659572246016833,0.05963481142555409,0.0006285172751721767
Hedge,19,AdultIncome,0.85+0,0.0040895044435494445,0.05963481142555409,0.0006195284181709776
Hedge,22,AdultIncome,0.85+0,0.002630620159058152,0.05963481142555409,0.000616292443559499
Hedge,25,AdultIncome,0.85+0,0.0015836920140991678,0.05963481142555409,0.0006131158060601043
Hedge,28,AdultIncome,0.85+0,0.0011290557346470217,0.05963481142555409,0.0006117363277636743
Hedge,31,AdultIncome,0.85+0,0.0007445288306093516,0.05963481142555409,0.0006105695785566981
Hedge,34,AdultIncome,0.85+0,0.0005100692573839194,0.05963481142555409,0.0006098581705427033
Hedge,37,AdultIncome,0.85+0,0.0004140291478183728,0.05963481142555409,0.0006095667612277847
Hedge,40,AdultIncome,0.85+0,0.0003261332669783372,0.05963481142555409,0.0006093000635060134
Hedge,43,AdultIncome,0.85+0,0.000272604455945254,0.05963481142555409,0.0006091365506141385
Hedge,46,AdultIncome,0.85+0,0.0002520319033779826,0.05963481142555409,0.0006090752217425148
Hedge,49,AdultIncome,0.85+0,0.00023173507170038736,0.05963481142555409,0.0006090136361628963
Prod,1,AdultIncome,0.85+0,0.124974097558954,0.1290402784684237,0.001290402784684237
Prod,4,AdultIncome,0.85+0,0.05063907861883632,0.04559336598844941,0.0007834181263159417
Prod,7,AdultIncome,0.85+0,0.011682817424503996,0.03679761312779712,0.0005177260332147768
Prod,10,AdultIncome,0.85+0,0.008203628059055171,0.03679761312779712,0.00040794442801824366
Prod,13,AdultIncome,0.85+0,0.0046577964854306155,0.03679761312779712,0.0004698135164547374
Prod,16,AdultIncome,0.85+0,0.00216647996309272,0.03679761312779712,0.00042327013066973464
Prod,19,AdultIncome,0.85+0,0.0014606116860723785,0.03679761312779712,0.00042808434061251477
Prod,22,AdultIncome,0.85+0,0.0010314623139143135,0.03679761312779712,0.000431011253808134
Prod,25,AdultIncome,0.85+0,0.0005580308878748747,0.03679761312779712,0.00043424018242365996
Prod,28,AdultIncome,0.85+0,0.0004033590931294757,0.03679761312779712,0.0004352950853232128
Prod,31,AdultIncome,0.85+0,0.00022317142844837284,0.03679761312779712,0.00043652401326219823
Prod,34,AdultIncome,0.85+0,0.00013858152014633213,0.03679761312779712,0.0004389125881713808
Prod,37,AdultIncome,0.85+0,8.240848373051823e-05,0.03679761312779712,0.0004374840540943159
Prod,40,AdultIncome,0.85+0,4.973997295794837e-05,0.03679761312779712,0.00043838534182011774
Prod,43,AdultIncome,0.85+0,2.545449610458707e-05,0.03679761312779712,0.0004382096836125947
Prod,46,AdultIncome,0.85+0,1.6710701233232042e-05,0.03679761312779712,0.00043816007337625016
Prod,49,AdultIncome,0.85+0,1.145581049027254e-05,0.03679761312779712,0.0004381242336196182
GD,1,AdultIncome,0.85+0,0.12607236105930622,0.1290402784684237,0.001290402784684237
GD,4,AdultIncome,0.85+0,0.06658236801411165,0.08271175203049894,0.000833246311950937
GD,7,AdultIncome,0.85+0,0.1937603295493104,0.13736959661801496,0.0017416720974581207
GD,10,AdultIncome,0.85+0,0.1271940752968892,0.08271175203049894,0.0009288938598943783
GD,13,AdultIncome,0.85+0,0.1751591818880643,0.12238468234975806,0.0015918229547755517
GD,16,AdultIncome,0.85+0,0.22886174975723161,0.16309681538914828,0.001998944285169454
GD,19,AdultIncome,0.85+0,0.009345792741464257,0.08271175203049894,0.0008597449529621347
GD,22,AdultIncome,0.85+0,0.017679112679490426,0.08271175203049894,0.0008927226773170766
GD,25,AdultIncome,0.85+0,0.021383683968104174,0.08271175203049894,0.000902716626939171
GD,28,AdultIncome,0.85+0,0.025071882629050787,0.08271175203049894,0.0009151541597060519
GD,31,AdultIncome,0.85+0,0.02612777305696261,0.08271175203049894,0.0009183579909763325
GD,34,AdultIncome,0.85+0,0.02753910260017017,0.08271175203049894,0.0009226403119479711
GD,37,AdultIncome,0.85+0,0.028007606792452403,0.08271175203049894,0.0009240618689029483
GD,40,AdultIncome,0.85+0,0.028539889046060415,0.08271175203049894,0.0009256769441831524
GD,43,AdultIncome,0.85+0,0.028690080755869807,0.08271175203049894,0.0009261326627726049
GD,46,AdultIncome,0.85+0,0.028890830749993896,0.08271175203049894,0.0009267417876322319
GD,49,AdultIncome,0.85+0,0.028952792279401982,0.08271175203049894,0.000926913661677505
OGD,1,AdultIncome,0.9+0,0.124974097558954,0.1290402784684237,0.001290402784684237
OGD,4,AdultIncome,0.9+0,0.018312561458538712,0.03679761312779712,0.0004295977442487092
OGD,7,AdultIncome,0.9+0,0.10938012806307283,0.08160716216836843,0.0011840477529616556
OGD,10,AdultIncome,0.9+0,0.056968877829683226,0.045861291415801975,0.0008265890454359909
OGD,13,AdultIncome,0.9+0,0.008490371438172417,0.03679761312779712,0.00038013950388353303
OGD,16,AdultIncome,0.9+0,0.03843059114342356,0.03679761312779712,0.0007001529850653313
OGD,19,AdultIncome,0.9+0,0.002168407334778422,0.03679761312779712,0.0004411032352604921
OGD,22,AdultIncome,0.9+0,0.0033019386807427915,0.03679761312779712,0.0004411032352604921
OGD,25,AdultIncome,0.9+0,0.0007546392675257823,0.03679761312779712,0.0004411032352604921
OGD,28,AdultIncome,0.9+0,0.0033434907884988575,0.03679761312779712,0.00041524260286759576
OGD,31,AdultIncome,0.9+0,0.006038481760654451,0.03679761312779712,0.00047923015833569685
OGD,34,AdultIncome,0.9+0,0.0008229102267897824,0.03679761312779712,0.00043243363467452027
OGD,37,AdultIncome,0.9+0,0.0005485803941696913,0.03679761312779712,0.00043615301143827003
OGD,40,AdultIncome,0.9+0,0.0002775683952072285,0.03679761312779712,0.00043615301143827003
OGD,43,AdultIncome,0.9+0,0.00026092872612679287,0.03679761312779712,0.0004381317540555829
OGD,46,AdultIncome,0.9+0,0.00017077853538940142,0.03679761312779712,0.0004381317540555829
OGD,49,AdultIncome,0.9+0,0.00014349882011589825,0.03679761312779712,0.0004381317540555829
Hedge,1,AdultIncome,0.9+0,0.124974097558954,0.1290402784684237,0.001290402784684237
Hedge,4,AdultIncome,0.9+0,0.05760771575598483,0.05832087168034724,0.0008309460905062238
Hedge,7,AdultIncome,0.9+0,0.01584876137919927,0.05832087168034724,0.00064326013776828
Hedge,10,AdultIncome,0.9+0,0.008622075106015358,0.05832087168034724,0.0006165236977941292
Hedge,13,AdultIncome,0.9+0,0.006297886841117133,0.05832087168034724,0.000602584014258231
Hedge,16,AdultIncome,0.9+0,0.008788345818535059,0.05832087168034724,0.000602584014258231
Hedge,19,AdultIncome,0.9+0,0.0024430836653855825,0.05832087168034724,0.000602584014258231
Hedge,22,AdultIncome,0.9+0,0.0013525451086428635,0.05832087168034724,0.0005963747314009576
Hedge,25,AdultIncome,0.9+0,0.0044888821187844055,0.05832087168034724,0.0005963747314009576
Hedge,28,AdultIncome,0.9+0,0.0003011781043018411,0.05832087168034724,0.0005960849459522903
Hedge,31,AdultIncome,0.9+0,0.0003961984959693301,0.05832087168034724,0.0005939689338168936
Hedge,34,AdultIncome,0.9+0,0.00016154562729528933,0.05832087168034724,0.0005956612666723621
Hedge,37,AdultIncome,0.9+0,0.00020928459522486653,0.05832087168034724,0.0005945360765660133
Hedge,40,AdultIncome,0.9+0,6.072733659993598e-05,0.05832087168034724,0.0005953553591806305
Hedge,43,AdultIncome,0.9+0,0.0007431872499108142,0.05832087168034724,0.0005952895322027095
Hedge,46,AdultIncome,0.9+0,3.724098275770757e-05,0.05832087168034724,0.0005952463615345354
Hedge,49,AdultIncome,0.9+0,6.842461614955382e-05,0.05832087168034724,0.0005949634803891399
Prod,1,AdultIncome,0.9+0,0.124974097558954,0.1290402784684237,0.001290402784684237
Prod,4,AdultIncome,0.9+0,0.039350663641651344,0.03679761312779712,0.0007064281249366723
Prod,7,AdultIncome,0.9+0,0.008440600014452041,0.03679761312779712,0.0004630116010149797
Prod,10,AdultIncome,0.9+0,0.006882936132243821,0.03679761312779712,0.0004849895624118947
Prod,13,AdultIncome,0.9+0,0.01639908174217032,0.03679761312779712,0.0003261999899266434
Prod,16,AdultIncome,0.9+0,0.00264906862121909,0.03679761312779712,0.0004495771007255409
Prod,19,AdultIncome,0.9+0,0.0003163646987389654,0.03679761312779712,0.0004402037935732761
Prod,22,AdultIncome,0.9+0,0.0066540117457143675,0.03679761312779712,0.00048342823702916577
Prod,25,AdultIncome,0.9+0,3.529936024443113e-05,0.03679761312779712,0.0004380914831934592
Prod,28,AdultIncome,0.9+0,0.000834914650190165,0.03679761312779712,0.0004380914831934592
Prod,31,AdultIncome,0.9+0,6.65388303837048e-06,0.03679761312779712,0.0004380914831934592
Prod,34,AdultIncome,0.9+0,0.0018227582790810144,0.03679761312779712,0.00045047779962839124
Prod,37,AdultIncome,0.9+0,0.0001523409335354318,0.03679761312779712,0.00043908510774051885
Prod,40,AdultIncome,0.9+0,0.0010694131485459015,0.03679761312779712,0.0004307524189923927
Prod,43,AdultIncome,0.9+0,1.266322924405668e-05,0.03679761312779712,0.0004379597353347692
Prod,46,AdultIncome,0.9+0,0.0005126596007476789,0.03679761312779712,0.0004345496267048607
Prod,49,AdultIncome,0.9+0,3.947562180755849e-06,0.03679761312779712,0.0004380600180244681
GD,1,AdultIncome,0.9+0,0.12607236105930622,0.1290402784684237,0.001290402784684237
GD,4,AdultIncome,0.9+0,0.10855953727879326,0.08271175203049894,0.0007992872534394167
GD,7,AdultIncome,0.9+0,0.009000461374279923,0.08271175203049894,0.0008124125159953592
GD,10,AdultIncome,0.9+0,0.2537339487562125,0.18006031858341617,0.002168579317112133
GD,13,AdultIncome,0.9+0,0.006489942667956955,0.08271175203049894,0.0008193878186533516
GD,16,AdultIncome,0.9+0,0.055703379920776626,0.08271175203049894,0.001008097656762682
GD,19,AdultIncome,0.9+0,0.10030126805008904,0.08271175203049894,0.0011221275058468454
GD,22,AdultIncome,0.9+0,0.17040555955119732,0.12322813432377767,0.0016002574745157478
GD,25,AdultIncome,0.9+0,0.19487120385688603,0.13973871708397068,0.001765363302117678
GD,28,AdultIncome,0.9+0,0.0054000771067432935,0.08271175203049894,0.0008554650631774586
GD,31,AdultIncome,0.9+0,0.016998117108330855,0.08271175203049894,0.0008764041733482101
GD,34,AdultIncome,0.9+0,0.022418453398327143,0.08271175203049894,0.0009071030027695495
GD,37,AdultIncome,0.9+0,0.029386581024162747,0.08271175203049894,0.0009282460159012327
GD,40,AdultIncome,0.9+0,0.03179278551643153,0.08271175203049894,0.0009355470321726524
GD,43,AdultIncome,0.9+0,0.03549593423003346,0.08271175203049894,0.0009467832962143674
GD,46,AdultIncome,0.9+0,0.0016882253098747105,0.08271175203049894,0.0008369298266697441
GD,49,AdultIncome,0.9+0,0.005275543197328576,0.08271175203049894,0.0008369298266697441
